date,observation,trend,seasonal10,seasonal35,remainder,is_projected
2009-01-01,1,2.53780780454561,1.7969083391443,-0.209310370098422,-3.12540577359149,False
2009-02-01,1,2.55365599766125,0.434178246368058,-1.34608135248643,-0.641752891542882,False
2009-03-01,0,2.56950419077689,-0.716576056005282,0.863791470490128,-2.71671960526173,False
2009-04-01,0,2.58535238389252,-0.95422165494754,-0.462005002264054,-1.16912572668093,False
2009-05-01,0,2.60120057700816,0.544476559413341,-1.97208147931883,-1.17359565710267,False
2009-06-01,1,2.6170487701238,1.61132355237309,-3.9318515723514,0.703479249854511,False
2009-07-01,0,2.63289696323944,4.73553733959047,-5.28324967500993,-2.08518462781998,False
2009-08-01,0,2.65202473356577,-2.64254060634823,-0.991016593142701,0.981532465925163,False
2009-09-01,0,2.67115250389211,-3.69461457251462,-0.309312292746929,1.33277436136944,False
2009-10-01,1,2.69028027421844,-1.11447234338296,-1.81188799659253,1.23608006575706,False
2009-11-01,2,2.70940804454478,1.7969083391443,-1.76415731656299,-0.742159067126091,False
2009-12-01,1,2.72853581487111,0.434178246368058,7.89194535398949,-10.0546594152287,False
2010-01-01,5,2.74766358519745,-0.716576056005282,3.69320599591857,-0.724293525110734,False
2010-02-01,4,2.77672725878805,-0.95422165494754,3.36981983548608,-1.19232543932659,False
2010-03-01,1,2.80579093237865,0.544476559413341,-1.65280197735084,-0.697465514441153,False
2010-04-01,0,2.83485460596925,1.61132355237309,-1.12511740618499,-3.32106075215735,False
2010-05-01,0,2.86391827955985,4.73553733959047,-4.48906084449621,-3.11039477465412,False
2010-06-01,0,2.89298195315046,-2.64254060634823,1.29215368872509,-1.54259503552731,False
2010-07-01,0,2.92204562674106,-3.69461457251462,1.45381188038527,-0.681242934611705,False
2010-08-01,12,2.98905661323274,-1.11447234338296,4.9115653073605,5.21385042278972,False
2010-09-01,5,3.05606759972443,1.7969083391443,-1.5962261410977,1.74325020222896,False
2010-10-01,5,3.12307858621611,0.434178246368058,-0.995645599070517,2.43838876648634,False
2010-11-01,15,3.1900895727078,-0.716576056005282,7.75009291448031,4.77639356881716,False
2010-12-01,9,3.25710055919948,-0.95422165494754,4.87627508642944,1.82084600931862,False
2011-01-01,11,3.32411154569117,0.544476559413341,3.81817725407797,3.31323464081751,False
2011-02-01,1,3.40845264195045,1.61132355237309,-0.196801481093793,-3.82297471322975,False
2011-03-01,0,3.49279373820974,4.73553733959047,-5.10849243428193,-3.11983864351828,False
2011-04-01,0,3.57713483446903,-2.64254060634823,-0.875025416093481,-0.0595688120273157,False
2011-05-01,0,3.66147593072832,-3.69461457251462,0.238885260493272,-0.205746618706969,False
2011-06-01,0,3.74581702698761,-1.11447234338296,-2.33148406736415,-0.299860616240495,False
2011-07-01,0,3.83015812324689,1.7969083391443,-4.35154701119474,-1.27551945119645,False
2011-08-01,0,3.84465764989803,0.434178246368058,-4.72828253101898,0.449446634752899,False
2011-09-01,0,3.85915717654916,-0.716576056005282,-0.961697458914184,-2.1808836616297,False
2011-10-01,6,3.8736567032003,-0.95422165494754,2.68533127147375,0.395233680273495,False
2011-11-01,12,3.88815622985143,0.544476559413341,3.64807999757064,3.91928721316458,False
2011-12-01,11,3.90265575650257,1.61132355237309,-0.209310370098422,5.69533106122277,False
2012-01-01,8,3.9171552831537,4.73553733959047,-1.34608135248643,0.693388729742257,False
2012-02-01,4,3.84127476266387,-2.64254060634823,0.863791470490128,1.93747437319424,False
2012-03-01,0,3.76539424217404,-3.69461457251462,-0.462005002264054,0.391225332604637,False
2012-04-01,1,3.6895137216842,-1.11447234338296,-1.97208147931883,0.397040101017579,False
